"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"gene"
"ASNSD1"	0.240886467938172	0.122391988144364	0.558	0.494	1	"ASNSD1"
"TCEAL8"	0.240905932051453	-0.0645946547004476	0.096	0.156	1	"TCEAL8"
"PLXNB3"	0.240916667388601	-0.0818638573506728	0.135	0.204	1	"PLXNB3"
"TLR10"	0.241077507669362	0.024603011991685	0.269	0.196	1	"TLR10"
"SEMA4D"	0.241381385281429	0.110802370928484	0.904	0.916	1	"SEMA4D"
"CSGALNACT2"	0.241457418649154	-0.0165088164107844	0.558	0.652	1	"CSGALNACT2"
"SPIDR"	0.24153612666927	-0.154905720377681	0.885	0.914	1	"SPIDR"
"ADAM29"	0.241557034552686	-0.0431585183086148	0.212	0.312	1	"ADAM29"
"EYA4"	0.241638500979589	0.16768436675809	0.596	0.54	1	"EYA4"
"RPP25L"	0.241732507339296	0.116417100029385	0.327	0.271	1	"RPP25L"
"HDX"	0.241777411365742	-0.0979874988934173	0.288	0.377	1	"HDX"
"MYO18A"	0.241926632122681	0.14516207977827	0.846	0.786	1	"MYO18A"
"RP11-618P17.4"	0.242019751876365	-0.0287895684652032	0.096	0.165	1	"RP11-618P17.4"
"NYAP2"	0.242034018604327	0.0542966889143917	0.577	0.527	1	"NYAP2"
"GPM6A"	0.242268632118316	-0.101447685387093	0.519	0.621	1	"GPM6A"
"PTPN4"	0.242286972268007	-0.0967890469394894	0.654	0.756	1	"PTPN4"
"JAKMIP1"	0.242330887065026	0.0711279607630141	0.615	0.544	1	"JAKMIP1"
"HNRNPA2B1"	0.242370046815074	-0.099324731104097	0.712	0.787	1	"HNRNPA2B1"
"BCAP31"	0.242499155086507	-0.0611913933996479	0.346	0.436	1	"BCAP31"
"MARK3"	0.242511577116501	0.0957944299509641	0.769	0.751	1	"MARK3"
"CISD1"	0.242526912571941	0.106594191857018	0.712	0.645	1	"CISD1"
"KLHL25"	0.242633449520442	-0.0584613871904199	0.327	0.407	1	"KLHL25"
"IL17RD"	0.242691474160814	0.0378920021167771	0.673	0.581	1	"IL17RD"
"SEMA3E"	0.242692554659965	-0.0584585041002459	0.462	0.577	1	"SEMA3E"
"SLC8B1"	0.242744551152733	0.129260190359354	0.731	0.65	1	"SLC8B1"
"ZNF433"	0.24279525567762	-0.0627357112163963	0.173	0.248	1	"ZNF433"
"SHF"	0.242812629146499	0.183413386488144	0.865	0.812	1	"SHF"
"BAG4"	0.242940456650263	-0.0658467450275292	0.577	0.694	1	"BAG4"
"ARHGAP22"	0.242950915298366	0.127579737894287	1	0.954	1	"ARHGAP22"
"TMEM199"	0.242975259692724	-0.0297035301264384	0.173	0.266	1	"TMEM199"
"TXNL4A"	0.242999858436744	0.0783563129329561	0.846	0.825	1	"TXNL4A"
"HMGCLL1"	0.24301851146742	-0.0876719064365531	0.212	0.285	1	"HMGCLL1"
"HSPB1"	0.243030439508791	-0.0669319864107326	0.192	0.266	1	"HSPB1"
"ASF1A"	0.243161447803717	-0.0704350179068727	0.635	0.732	1	"ASF1A"
"MAPKAPK3"	0.243213287656837	0.115042574906399	0.808	0.781	1	"MAPKAPK3"
"RP11-310K10.1"	0.243309498780564	-0.0423077488687786	0.135	0.21	1	"RP11-310K10.1"
"RP11-475E11.9"	0.243364141828024	0.0750901767938301	0.962	0.877	1	"RP11-475E11.9"
"FRK"	0.243416455353612	0.155291633679809	0.442	0.404	1	"FRK"
"SC5D"	0.243437011054403	-0.0792779532490822	0.288	0.377	1	"SC5D"
"BMP2"	0.243439375278612	-0.0514773956157905	0.173	0.255	1	"BMP2"
"CYP26C1"	0.243456310736378	0.102854429291276	0.212	0.288	1	"CYP26C1"
"LRFN4"	0.243495297273798	-0.0937880843814783	0.173	0.239	1	"LRFN4"
"SEZ6L2"	0.243518959245892	-0.0561480120500942	0.25	0.34	1	"SEZ6L2"
"FABP6"	0.243600901081688	-0.0109636922290058	0.346	0.452	1	"FABP6"
"TSNAX"	0.243635401873485	-0.0519738869289003	0.519	0.631	1	"TSNAX"
"SERPINE2"	0.243717829789246	0.127733311500854	0.808	0.785	1	"SERPINE2"
"COG1"	0.243777067911769	0.0442196965855293	0.5	0.407	1	"COG1"
"SLC26A10"	0.243813967856054	-0.0562181393692663	0.135	0.21	1	"SLC26A10"
"MTMR12"	0.243845483003917	0.0961408339022281	0.846	0.885	1	"MTMR12"
"DUSP14"	0.243952254306137	0.085859238972389	0.423	0.357	1	"DUSP14"
"ICAM1"	0.243977122048594	-0.0661057787568476	0.25	0.34	1	"ICAM1"
"ZNF766"	0.24400759689753	-0.0424509559397872	0.192	0.285	1	"ZNF766"
"AMACR"	0.244098747272009	-0.00965635879739746	0.404	0.552	1	"AMACR"
"RPTOR"	0.244111963508951	0.133859558379392	0.923	0.894	1	"RPTOR"
"ZNF512B"	0.244116236555066	-0.0346192250147464	0.154	0.231	1	"ZNF512B"
"TNFRSF1A"	0.24412159115557	0.106978675788777	0.558	0.502	1	"TNFRSF1A"
"MSH5"	0.244135326596077	-0.0899768579599298	0.462	0.548	1	"MSH5"
"NADK2"	0.244262235245177	0.102315618630496	0.731	0.71	1	"NADK2"
"COX4I1"	0.244326785509464	0.144493318584794	0.385	0.328	1	"COX4I1"
"HIST1H2BO"	0.244400475911752	-0.128204402962788	0.327	0.405	1	"HIST1H2BO"
"PSMA4"	0.244849185180654	-0.0725215146578911	0.231	0.3	1	"PSMA4"
"STK39"	0.244866717706587	-0.111782789545221	0.808	0.872	1	"STK39"
"TSPAN13"	0.244867830175483	-0.111830546155132	0.404	0.472	1	"TSPAN13"
"ZNF84"	0.244901465665003	0.180527068659852	0.462	0.404	1	"ZNF84"
"KCNK10"	0.244957491393923	0.0708813255405415	0.635	0.561	1	"KCNK10"
"RP11-65B7.2"	0.244979228873899	-0.0993780852227344	0.327	0.417	1	"RP11-65B7.2"
"CYP26A1"	0.244980468833644	-0.0948411249921883	0.135	0.196	1	"CYP26A1"
"MITF"	0.245031054790532	-0.0801832321104137	0.692	0.75	1	"MITF"
"IFI16"	0.245061008419409	-0.11266594888116	0.442	0.528	1	"IFI16"
"CEACAM20"	0.245069859635574	-0.0186576927640274	0.058	0.114	1	"CEACAM20"
"C9orf116"	0.24508049901705	-0.016686279564174	0.135	0.212	1	"C9orf116"
"PCDHA13"	0.245145511605091	0.051068586081617	0.327	0.257	1	"PCDHA13"
"CBX4"	0.245250073294234	-0.0779873010675801	0.231	0.309	1	"CBX4"
"KLF10"	0.245404744399417	0.16312424308724	0.712	0.737	1	"KLF10"
"ITK"	0.245418192496397	-0.0806673130633435	0.731	0.834	1	"ITK"
"LRRC28"	0.245501941426465	-0.17792797801354	0.635	0.703	1	"LRRC28"
"WBP1L"	0.245503910277651	0.121482026665361	0.885	0.815	1	"WBP1L"
"RRH"	0.245630237764783	0.0561276303172362	0.154	0.107	1	"RRH"
"C16orf96"	0.245694799291989	-0.0920005446139076	0.173	0.245	1	"C16orf96"
"HMGB3"	0.24579148498755	-0.016587894251043	0.231	0.322	1	"HMGB3"
"NDUFV3"	0.246088615937976	-0.053413595851453	0.462	0.575	1	"NDUFV3"
"SGO1"	0.246094504355322	0.122030401937366	0.615	0.56	1	"SGO1"
"BIN2"	0.24629024667097	-0.0998916456956201	0.346	0.418	1	"BIN2"
"PCDHA12"	0.246294488845321	0.0417222267473618	0.346	0.269	1	"PCDHA12"
"TP53"	0.246311037055183	-0.0770347159397427	0.385	0.489	1	"TP53"
"SULT2B1"	0.246360800250658	-0.115665739726697	0.288	0.36	1	"SULT2B1"
"MFSD10"	0.246382281241293	-0.0536543362904885	0.269	0.361	1	"MFSD10"
"CD300A"	0.246417273217032	0.151817189718548	0.346	0.289	1	"CD300A"
"TBC1D31"	0.246542036985969	-0.125844101134041	0.692	0.782	1	"TBC1D31"
"OPRM1"	0.246584802073872	-0.0982977421919452	0.615	0.677	1	"OPRM1"
"GNG12"	0.246586691713918	-0.0691223739925292	0.615	0.699	1	"GNG12"
"TRIM17"	0.246653921875499	-0.0468337355327696	0.077	0.134	1	"TRIM17"
"SMNDC1"	0.246674892669669	-0.0659188667696313	0.423	0.51	1	"SMNDC1"
"TMEM189"	0.246742716808574	-0.067421464499107	0.404	0.501	1	"TMEM189"
"INTS1"	0.2467459546699	0.0965981585011685	0.404	0.338	1	"INTS1"
"KIF5B"	0.246772114175157	-0.0517612823565221	0.423	0.558	1	"KIF5B"
"C1R"	0.246897703642726	-0.0272051758576693	0.058	0.108	1	"C1R"
"C17orf96"	0.247014696930054	-0.0522709898095751	0.115	0.181	1	"C17orf96"
"MED17"	0.247015825547514	-0.107769016800527	0.462	0.533	1	"MED17"
"RNASEL"	0.247022290566542	0.11813048596893	0.288	0.23	1	"RNASEL"
"ASAP3"	0.2470755931353	0.120446082081625	0.404	0.34	1	"ASAP3"
"RP11-240B13.2"	0.247081627994319	-0.0415893646019371	0.154	0.221	1	"RP11-240B13.2"
"IL12A"	0.247235010996328	0.0636290958563514	0.404	0.322	1	"IL12A"
"RAN"	0.247540081961769	-0.10466134405793	0.288	0.351	1	"RAN"
"KCTD7"	0.247666406127068	-0.0831864182140547	0.942	0.943	1	"KCTD7"
"PRR11"	0.247866860879308	0.126784676372179	0.769	0.705	1	"PRR11"
"RYR1"	0.24790273813334	0.12321603398365	0.596	0.594	1	"RYR1"
"UXT"	0.247922624821859	0.0600391649812972	0.365	0.31	1	"UXT"
"RPL18"	0.247969136555011	-0.0687600737446047	0.288	0.388	1	"RPL18"
"TRIP11"	0.247973570009764	0.127039001769293	0.654	0.643	1	"TRIP11"
"COX6A1"	0.247994632750027	-0.099533413011556	0.308	0.393	1	"COX6A1"
"RDM1"	0.248028923330477	-0.0576651269478969	0.058	0.108	1	"RDM1"
"SLC45A3"	0.248117809699568	-0.0690155808401685	0.365	0.477	1	"SLC45A3"
"POMGNT1"	0.24816435463655	-0.103126025733785	0.269	0.34	1	"POMGNT1"
"EGFL7"	0.248189191028507	0.102995750152182	0.442	0.378	1	"EGFL7"
"CNNM3"	0.248190015450995	0.107615676494977	0.519	0.466	1	"CNNM3"
"FAM196A"	0.248196315286648	0.0735288113587313	0.346	0.276	1	"FAM196A"
"ADAMTSL3"	0.248280276590154	-0.0278424660340455	0.596	0.496	1	"ADAMTSL3"
"EVC2"	0.248300088094091	-0.0275369213760271	0.365	0.485	1	"EVC2"
"STRAP"	0.248543109108135	0.119554819635305	0.577	0.543	1	"STRAP"
"C8orf44-SGK3"	0.248686159505608	-0.128144474808733	0.962	0.954	1	"C8orf44-SGK3"
"NSF"	0.24873779856746	0.0616784127008146	0.212	0.159	1	"NSF"
"ERP29"	0.248760896263528	-0.0969478652373695	0.442	0.548	1	"ERP29"
"MGAT3"	0.248847360227496	-0.06249732623006	0.269	0.38	1	"MGAT3"
"SLC4A1"	0.24895888622783	0.031232138604691	0.25	0.183	1	"SLC4A1"
"MCM5"	0.249199255049647	0.121848466503283	0.5	0.458	1	"MCM5"
"TTC14"	0.249557747409636	0.0869104827149769	0.385	0.314	1	"TTC14"
"TGM3"	0.249658261583617	0.212738033596411	0.269	0.224	1	"TGM3"
"STK10"	0.249668134529287	-0.0940460564913748	0.923	0.944	1	"STK10"
"RACK1"	0.249676379650324	-0.114749964286236	0.442	0.517	1	"RACK1"
"GLIPR1L2"	0.249861157615882	0.122956811255412	0.577	0.525	1	"GLIPR1L2"
"PCDHGB3"	0.249876875010614	0.139678730827129	0.808	0.81	1	"PCDHGB3"
"ATP10A"	0.249906202424208	-0.0844023072939777	0.673	0.786	1	"ATP10A"
"SUMO2"	0.249955156877185	-0.0448188388066548	0.327	0.408	1	"SUMO2"
"SLC38A5"	0.249991509100182	-0.0636197081459647	0.077	0.132	1	"SLC38A5"
"FAM196B"	0.249999404061489	0.309610566462565	0.712	0.659	1	"FAM196B"
"SRP72"	0.250070055740889	0.0951149389128524	0.673	0.553	1	"SRP72"
"CAPS2"	0.250135189533605	0.17076972336394	0.788	0.75	1	"CAPS2"
"RNASEH2A"	0.250206840246814	0.0678474150081217	0.192	0.142	1	"RNASEH2A"
"SULT1A2"	0.250281191865625	0.0616666589481049	0.173	0.123	1	"SULT1A2"
"CMTM8"	0.250348460053578	-0.100578747803954	0.635	0.733	1	"CMTM8"
"FNDC5"	0.250484721844679	-0.0401523119919335	0.077	0.135	1	"FNDC5"
"MISP"	0.250493811928384	-0.0609994982051564	0.096	0.159	1	"MISP"
"NVL"	0.250515939238426	-0.0984669296557632	0.442	0.573	1	"NVL"
"G2E3"	0.250542209238352	-0.0442584214189103	0.5	0.568	1	"G2E3"
"STK32C"	0.250564796041649	0.166429202523298	0.788	0.783	1	"STK32C"
"LMTK3"	0.250565541956369	0.104341788240102	0.712	0.632	1	"LMTK3"
"RPS3"	0.250573705884192	-0.142420197100016	0.385	0.466	1	"RPS3"
"GAD1"	0.250626665477212	-0.100568542374816	0.558	0.667	1	"GAD1"
"RP11-310N16.1"	0.250685545595363	0.135555215776487	0.404	0.35	1	"RP11-310N16.1"
"LRRC2"	0.250777677441063	0.108279281414233	0.558	0.556	1	"LRRC2"
"APP"	0.250805921074781	-0.0743826146122388	0.827	0.854	1	"APP"
"CBY1"	0.250844871706275	-0.0912485519004754	0.192	0.261	1	"CBY1"
"ADRB3"	0.250900879477496	-0.0301516889117521	0.058	0.11	1	"ADRB3"
"DNER"	0.250905670731858	0.0593002177506219	0.712	0.658	1	"DNER"
"MRPS18A"	0.250986679682481	0.071594441587928	0.269	0.219	1	"MRPS18A"
"NT5C3A"	0.25101575230858	0.0777076699348349	0.942	0.826	1	"NT5C3A"
"THOC6"	0.251040072413912	-0.0681163536470396	0.269	0.351	1	"THOC6"
"SLC44A5"	0.251052066166561	-0.0928762852688867	0.519	0.625	1	"SLC44A5"
"CTC-429P9.4"	0.251077627541179	-0.121138612266278	0.692	0.796	1	"CTC-429P9.4"
"ZNF614"	0.251102807432049	0.0767796028898038	0.288	0.231	1	"ZNF614"
"CCDC57"	0.25114745494911	-0.0463493526865653	0.481	0.557	1	"CCDC57"
"LRP12"	0.251193862513625	-0.136421813518565	0.538	0.636	1	"LRP12"
"KHNYN"	0.251245702005936	0.123713379411284	0.577	0.57	1	"KHNYN"
"ARPC5"	0.251400534069299	-0.0903794364889892	0.442	0.533	1	"ARPC5"
"ZNF100"	0.25148853070491	-0.0397168561283398	0.25	0.358	1	"ZNF100"
"CLIC2"	0.251697533653541	-0.0717786919773573	0.192	0.27	1	"CLIC2"
"HEPH"	0.251752303636333	-0.0583858351020548	0.173	0.254	1	"HEPH"
"NSUN7"	0.251781885354711	-0.104224681356014	0.327	0.402	1	"NSUN7"
"ZSWIM6"	0.25179678943706	-0.129396221984356	0.885	0.901	1	"ZSWIM6"
"MICB"	0.251798430201536	-0.049648289183563	0.288	0.382	1	"MICB"
"TANK"	0.251839916142764	0.0904710523245897	0.827	0.816	1	"TANK"
"AHDC1"	0.252012698189013	0.126589429055296	0.712	0.721	1	"AHDC1"
"MARCH11"	0.252016041971887	0.0559436253917619	0.346	0.28	1	"MARCH11"
"MICU3"	0.252020224843715	0.134032044849031	0.442	0.408	1	"MICU3"
"RXRA"	0.252189740116895	-0.142742504671754	0.769	0.82	1	"RXRA"
"PCDHGC4"	0.252222315658357	0.274245941706128	0.423	0.381	1	"PCDHGC4"
"BTBD7"	0.252226464839209	-0.0312887313461353	0.558	0.668	1	"BTBD7"
"GPR162"	0.252229579827053	-0.0569258177192584	0.192	0.276	1	"GPR162"
"CCDC172"	0.252264493991856	-0.051491670586077	0.077	0.134	1	"CCDC172"
"DCHS2"	0.252409771827933	-0.131101221374671	0.615	0.673	1	"DCHS2"
"GPR4"	0.252420017347651	-0.0696035706856603	0.058	0.107	1	"GPR4"
"WNK3"	0.252448696617368	0.0978066286375837	0.346	0.295	1	"WNK3"
"GPCPD1"	0.252567339142063	-0.135598913230327	0.577	0.668	1	"GPCPD1"
"CBX2"	0.252595408374722	-0.0439467123713909	0.135	0.204	1	"CBX2"
"CMC4"	0.252701930891909	-0.072573158249069	0.173	0.246	1	"CMC4"
"MYO5C"	0.252705583419421	-0.15250701579499	0.615	0.696	1	"MYO5C"
"NME9"	0.252819016197957	-0.0418870017741643	0.385	0.494	1	"NME9"
"BTNL9"	0.253243506751113	-0.0888611238834311	0.096	0.151	1	"BTNL9"
"TMEM87B"	0.253343142247159	-0.0750521871475893	0.596	0.738	1	"TMEM87B"
"PKP3"	0.253397384801375	0.136244679086143	0.25	0.204	1	"PKP3"
"FAM167A"	0.253451740755256	-0.016557117784272	0.519	0.634	1	"FAM167A"
"SNAPC3"	0.253950615366606	0.147053242277739	0.615	0.598	1	"SNAPC3"
"CLEC14A"	0.254072356727223	0.07070081827759	0.269	0.211	1	"CLEC14A"
"UPP1"	0.25407417356465	-0.0956636899874287	0.308	0.402	1	"UPP1"
"FTCD"	0.254144566623339	-0.105101177851087	0.154	0.211	1	"FTCD"
"TXLNG"	0.254200911620922	0.0522513560739251	0.673	0.6	1	"TXLNG"
"TEF"	0.254229515035373	0.11539444307828	0.538	0.501	1	"TEF"
"NDUFAF2"	0.254257638443063	-0.126765254894899	0.769	0.779	1	"NDUFAF2"
"XXbac-BPG32J3.19"	0.25431283567588	-0.0686192546670001	0.115	0.177	1	"XXbac-BPG32J3.19"
"GABRG2"	0.254366276118228	0.0813918596305262	0.288	0.234	1	"GABRG2"
"AC011513.3"	0.254454505257772	0.0618653438048984	0.404	0.337	1	"AC011513.3"
"F3"	0.254544824736773	-0.0673754632367941	0.192	0.273	1	"F3"
"SUPT7L"	0.254654628806899	0.120976924209471	0.385	0.34	1	"SUPT7L"
"R3HCC1"	0.254680651701598	0.0828846359033057	0.404	0.345	1	"R3HCC1"
"MRPL42"	0.254709367754127	0.164615230310687	0.577	0.549	1	"MRPL42"
"ZMYND12"	0.254737606853963	-0.0884711594667364	0.25	0.324	1	"ZMYND12"
"FOXF1"	0.254802927496549	-0.0455979890726182	0.058	0.11	1	"FOXF1"
"TRMT112"	0.254882280269154	-0.10229795475451	0.308	0.398	1	"TRMT112"
"IL23A"	0.254886806670417	0.098635666747973	0.5	0.464	1	"IL23A"
"FKBP3"	0.255042414141126	0.120376914128251	0.692	0.71	1	"FKBP3"
"SQLE"	0.255137152310714	0.0487745741994405	0.538	0.491	1	"SQLE"
"KIF19"	0.255184337106159	-0.0696479072292937	0.231	0.312	1	"KIF19"
"HYAL4"	0.255226515216765	-0.0649114809112173	0.173	0.251	1	"HYAL4"
"SLC6A11"	0.25522969714261	0.0901924939609825	0.577	0.517	1	"SLC6A11"
"ECSIT"	0.255372646063138	-0.0519815202164755	0.308	0.386	1	"ECSIT"
"UBA1"	0.255418973603807	-0.0582165047915756	0.423	0.515	1	"UBA1"
"RAPGEF3"	0.255456310255195	-0.112125621896654	0.5	0.613	1	"RAPGEF3"
"ALKBH2"	0.255523168339153	0.0478266775401501	0.192	0.263	1	"ALKBH2"
"C6orf58"	0.255600263553447	0.0490955081715151	0.346	0.277	1	"C6orf58"
"TMEM120A"	0.255621528809205	0.0568026865317759	0.346	0.277	1	"TMEM120A"
"SPINT2"	0.255647550497662	-0.110740871680274	0.404	0.504	1	"SPINT2"
"PTP4A1"	0.255737762939151	0.111789549255338	0.654	0.661	1	"PTP4A1"
"SNX12"	0.255775581793652	-0.0797042406152915	0.308	0.407	1	"SNX12"
"CDV3"	0.255786559691731	0.0782664879973747	0.788	0.786	1	"CDV3"
"ARHGEF16"	0.255827803018566	-0.0449017942495588	0.192	0.27	1	"ARHGEF16"
"RP11-697E2.12"	0.255845349743844	-0.115556577646429	0.442	0.54	1	"RP11-697E2.12"
"RANBP3"	0.25584574549994	0.119580796840384	0.577	0.545	1	"RANBP3"
"VPS54"	0.256033757615414	-0.0866507456298493	0.385	0.471	1	"VPS54"
"XRCC3"	0.256079847131258	0.183475338273111	0.558	0.55	1	"XRCC3"
"TGFB1"	0.256157421957179	0.0531387429996959	0.827	0.743	1	"TGFB1"
"FBXW9"	0.256244877978512	0.0651687049047831	0.346	0.273	1	"FBXW9"
"USF1"	0.256267394731678	-0.0905874606759589	0.481	0.549	1	"USF1"
"ZNF652"	0.256405493266074	-0.148785313382589	0.558	0.632	1	"ZNF652"
"MBOAT7"	0.25656917888867	0.223101407197053	0.885	0.846	1	"MBOAT7"
"ALOX12B"	0.256569795699538	0.0975825187575476	0.25	0.199	1	"ALOX12B"
"CPAMD8"	0.256580162923613	0.0649264911485552	0.481	0.426	1	"CPAMD8"
"PCM1"	0.256615280373553	0.0840884988940815	0.846	0.832	1	"PCM1"
"RP11-136C24.3"	0.256624621784492	0.324201357588627	0.712	0.808	1	"RP11-136C24.3"
"NGRN"	0.256697261645436	-0.0450888564511663	0.269	0.364	1	"NGRN"
"LIFR"	0.25675424375937	-0.0570712542571584	0.365	0.451	1	"LIFR"
"OSR2"	0.256754892848327	0.138938170042176	0.365	0.322	1	"OSR2"
"DNAJC4"	0.256891846464218	-0.104763666304035	0.231	0.301	1	"DNAJC4"
"C17orf51"	0.25699969939649	-0.0772017049452584	0.192	0.265	1	"C17orf51"
"LMCD1"	0.25705070363242	0.0620581637236242	0.577	0.521	1	"LMCD1"
"RPL7A"	0.257110848452523	0.0108017005175113	0.154	0.242	1	"RPL7A"
"TAF7L"	0.257121036686767	0.0793616348204639	0.173	0.128	1	"TAF7L"
"GAPVD1"	0.257168511644214	-0.102293937854309	0.558	0.609	1	"GAPVD1"
"MARVELD2"	0.2571798450778	-0.0400901333547396	0.135	0.216	1	"MARVELD2"
"NUP35"	0.257182977463191	0.138728467770878	0.462	0.424	1	"NUP35"
"ALMS1"	0.257230305341293	-0.0685148509685294	0.558	0.668	1	"ALMS1"
"FTL"	0.257282592792465	-0.0731633355243069	0.269	0.346	1	"FTL"
"TGFBR2"	0.257283741459454	-0.131718414384508	0.923	0.889	1	"TGFBR2"
"KIAA1161"	0.257430354742445	0.097350590706617	0.519	0.472	1	"KIAA1161"
"LRRC39"	0.257560587649806	-0.0665004390144388	0.096	0.152	1	"LRRC39"
"BEST3"	0.257580688825542	0.134878280289756	0.365	0.31	1	"BEST3"
"CDYL2"	0.257609795000105	-0.186321570435113	0.615	0.663	1	"CDYL2"
"NRP1"	0.257648125650379	0.333866116923787	0.615	0.666	1	"NRP1"
"EP400"	0.257657461380274	0.168728858230701	0.769	0.729	1	"EP400"
"SLC38A4"	0.257680706692573	-0.0767776078486864	0.115	0.178	1	"SLC38A4"
"C11orf71.1"	0.257768453534481	0.122367700511153	0.519	0.465	1	"C11orf71.1"
"CDR2L"	0.257784080447376	-0.0658662342580447	0.231	0.311	1	"CDR2L"
"HOXD1"	0.257855167786521	0.0724441120152719	0.192	0.144	1	"HOXD1"
"PGAP1"	0.257863081983903	-0.0677183203680535	0.385	0.465	1	"PGAP1"
"GLRB"	0.257893695881012	-0.0809224753829875	0.25	0.335	1	"GLRB"
"SBSPON"	0.257949670005946	-0.0454181972260531	0.231	0.324	1	"SBSPON"
"RSRP1"	0.258059377542267	0.0835453888381217	0.692	0.715	1	"RSRP1"
"SLFN12"	0.258062439181842	-0.0430697647812733	0.173	0.253	1	"SLFN12"
"GPKOW"	0.258175389558331	-0.0492597413472834	0.192	0.272	1	"GPKOW"
"ZNF69"	0.258189636237621	0.0130779595797373	0.135	0.209	1	"ZNF69"
"GPATCH11"	0.258211370305849	0.0958409999655518	0.462	0.402	1	"GPATCH11"
"CCNL1"	0.258276814690355	-0.0857258348935561	0.558	0.633	1	"CCNL1"
"ECHDC3"	0.258277480120155	0.0372522284157847	0.25	0.368	1	"ECHDC3"
"CKAP5"	0.258297174506371	-0.151945230616652	0.673	0.686	1	"CKAP5"
"SEMA4B"	0.258302292446297	-0.0889689227290643	0.5	0.587	1	"SEMA4B"
"SLC25A43"	0.258327526816163	-0.0927861993481192	0.269	0.37	1	"SLC25A43"
"FAM9B"	0.258507008501636	-0.0266097046994555	0.25	0.316	1	"FAM9B"
"ADRA2A"	0.258532885465177	-0.0474229521793078	0.212	0.297	1	"ADRA2A"
"UST"	0.25861783746478	0.0833187754353331	0.923	0.925	1	"UST"
"PUM2"	0.258622009950826	-0.100972608512147	0.769	0.838	1	"PUM2"
"RPSA"	0.258642361721661	-0.138219026780028	0.423	0.481	1	"RPSA"
"LTN1"	0.258677390210242	-0.0467529193477061	0.615	0.706	1	"LTN1"
"TERF2"	0.258815701183808	-0.0736632952327714	0.5	0.621	1	"TERF2"
"MYH3"	0.258831035410199	0.0669624383688691	0.327	0.268	1	"MYH3"
"DHDH"	0.258966991001046	-0.00414843487632197	0.058	0.112	1	"DHDH"
"RP11-540D14.8"	0.258976092903521	-0.100194187363646	0.577	0.694	1	"RP11-540D14.8"
"FANCF"	0.259030366600165	-0.063516768757457	0.365	0.453	1	"FANCF"
"MOCOS"	0.259035212211643	0.0331660073979395	0.385	0.307	1	"MOCOS"
"GAGE10"	0.259150839852031	-0.0541423407456581	0.096	0.155	1	"GAGE10"
"SPIN4"	0.259281702527962	0.0876987706309705	0.288	0.237	1	"SPIN4"
"STX10"	0.259338130684914	0.0731737406030717	0.481	0.423	1	"STX10"
"BST2"	0.259345290695166	-0.044201434331745	0.154	0.222	1	"BST2"
"STMN3"	0.259386865979478	-0.122659424025775	0.385	0.466	1	"STMN3"
"COL5A3"	0.259435762185884	-0.0713885870513022	0.096	0.153	1	"COL5A3"
"CALCR"	0.259569924078593	-0.0862485522899461	0.385	0.472	1	"CALCR"
"EMX1"	0.259596320357842	-0.112558327316199	0.327	0.387	1	"EMX1"
"TMEM45B"	0.259621572483359	0.100428755985008	0.423	0.366	1	"TMEM45B"
"SEC14L5"	0.259638280307034	-0.0210102058410433	0.404	0.525	1	"SEC14L5"
"FAM216A"	0.259802457673643	-0.0569685848443711	0.462	0.551	1	"FAM216A"
"DUSP6"	0.259916808001569	0.131700690865535	0.635	0.596	1	"DUSP6"
"PKD1"	0.259934494158714	-0.108603403360616	0.327	0.392	1	"PKD1"
"GMEB2"	0.25994932542913	0.0713329326152274	0.519	0.48	1	"GMEB2"
"PRUNE2"	0.259965695906868	-0.108897377815701	0.904	0.879	1	"PRUNE2"
"DDX43"	0.260148052523411	0.186260723190962	0.231	0.19	1	"DDX43"
"MB21D1"	0.260266854568901	-0.142370789765741	0.519	0.577	1	"MB21D1"
"ATP8A1"	0.260280876905424	-0.120165809931656	0.769	0.857	1	"ATP8A1"
"APCDD1"	0.260311244136894	0.206349382415811	0.442	0.385	1	"APCDD1"
"B3GNT5"	0.260333769218582	0.147267565811123	0.692	0.682	1	"B3GNT5"
"KYAT3"	0.260343294318219	0.121456440096728	0.769	0.737	1	"KYAT3"
"CCR3"	0.260352922696557	-0.0777047180006515	0.538	0.603	1	"CCR3"
"DUSP2"	0.260415707169389	0.116913578143815	0.365	0.296	1	"DUSP2"
"ARMCX4"	0.260598283745541	-0.0831224872579556	0.269	0.355	1	"ARMCX4"
"TOMM6"	0.260683910780704	-0.0308601469221124	0.308	0.398	1	"TOMM6"
"SNAI2"	0.260741836116434	0.0742359688875646	0.192	0.141	1	"SNAI2"
"APOD"	0.260750998283525	-0.0503244214580691	0.058	0.106	1	"APOD"
"ORC1"	0.260753640140494	0.148567781411851	0.558	0.515	1	"ORC1"
"ID4"	0.260857620217703	0.0800708093089449	0.192	0.14	1	"ID4"
"HUWE1"	0.260871835090236	-0.0637642496932112	0.692	0.763	1	"HUWE1"
"GCLC"	0.260899993561699	0.130687068734899	0.885	0.828	1	"GCLC"
"MS4A1"	0.260967994583344	-0.0411615881405659	0.058	0.11	1	"MS4A1"
"FSTL3"	0.260986784233043	-0.0641267027812722	0.385	0.521	1	"FSTL3"
"CPZ"	0.260989523678835	-0.0497150085037014	0.135	0.2	1	"CPZ"
